station_name,station_type,province,city,district,start_time,end_time,up_arrival_delay_number,down_arrival_delay_number,up_departure_delay_number,down_depature_delay_number,wind,weather,temperature,major_holiday
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 12:00,2019/11/3 13:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 13:00,2019/11/3 14:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 14:00,2019/11/3 15:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 15:00,2019/11/3 16:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 16:00,2019/11/3 17:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 17:00,2019/11/3 18:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 18:00,2019/11/3 19:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 19:00,2019/11/3 20:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 20:00,2019/11/3 21:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 21:00,2019/11/3 22:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 22:00,2019/11/3 23:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/3 23:00,2019/11/4 0:00,0,0,0,0,light winds from the NW,sunny,6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 0:00,2019/11/4 1:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 1:00,2019/11/4 2:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 2:00,2019/11/4 3:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 3:00,2019/11/4 4:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 4:00,2019/11/4 5:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 5:00,2019/11/4 6:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 6:00,2019/11/4 7:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 7:00,2019/11/4 8:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 8:00,2019/11/4 9:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 9:00,2019/11/4 10:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 10:00,2019/11/4 11:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 11:00,2019/11/4 12:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 12:00,2019/11/4 13:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 13:00,2019/11/4 14:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 14:00,2019/11/4 15:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 15:00,2019/11/4 16:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 16:00,2019/11/4 17:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 17:00,2019/11/4 18:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 18:00,2019/11/4 19:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 19:00,2019/11/4 20:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 20:00,2019/11/4 21:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 21:00,2019/11/4 22:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 22:00,2019/11/4 23:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/4 23:00,2019/11/5 0:00,0,0,0,0,gentle breeze from the SW,sunny,8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 0:00,2019/11/5 1:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 1:00,2019/11/5 2:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 2:00,2019/11/5 3:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 3:00,2019/11/5 4:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 4:00,2019/11/5 5:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 5:00,2019/11/5 6:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 6:00,2019/11/5 7:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 7:00,2019/11/5 8:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 8:00,2019/11/5 9:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 9:00,2019/11/5 10:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 10:00,2019/11/5 11:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 11:00,2019/11/5 12:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 12:00,2019/11/5 13:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 13:00,2019/11/5 14:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 14:00,2019/11/5 15:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 15:00,2019/11/5 16:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 16:00,2019/11/5 17:00,1,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 17:00,2019/11/5 18:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 18:00,2019/11/5 19:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 19:00,2019/11/5 20:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 20:00,2019/11/5 21:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 21:00,2019/11/5 22:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 22:00,2019/11/5 23:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/5 23:00,2019/11/6 0:00,0,0,0,0,moderate breeze from the NW,sunny,5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 0:00,2019/11/6 1:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 1:00,2019/11/6 2:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 2:00,2019/11/6 3:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 3:00,2019/11/6 4:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 4:00,2019/11/6 5:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 5:00,2019/11/6 6:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 6:00,2019/11/6 7:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 7:00,2019/11/6 8:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 8:00,2019/11/6 9:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 9:00,2019/11/6 10:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 10:00,2019/11/6 11:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 11:00,2019/11/6 12:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 12:00,2019/11/6 13:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 13:00,2019/11/6 14:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 14:00,2019/11/6 15:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 15:00,2019/11/6 16:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 16:00,2019/11/6 17:00,1,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 17:00,2019/11/6 18:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 18:00,2019/11/6 19:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 19:00,2019/11/6 20:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 20:00,2019/11/6 21:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 21:00,2019/11/6 22:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 22:00,2019/11/6 23:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/6 23:00,2019/11/7 0:00,0,0,0,0,gentle breeze from the N,cloudy,3,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 0:00,2019/11/7 1:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 1:00,2019/11/7 2:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 2:00,2019/11/7 3:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 3:00,2019/11/7 4:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 4:00,2019/11/7 5:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 5:00,2019/11/7 6:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 6:00,2019/11/7 7:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 7:00,2019/11/7 8:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 8:00,2019/11/7 9:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 9:00,2019/11/7 10:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 10:00,2019/11/7 11:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 11:00,2019/11/7 12:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 12:00,2019/11/7 13:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 13:00,2019/11/7 14:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 14:00,2019/11/7 15:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 15:00,2019/11/7 16:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 16:00,2019/11/7 17:00,1,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 17:00,2019/11/7 18:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 18:00,2019/11/7 19:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 19:00,2019/11/7 20:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 20:00,2019/11/7 21:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 21:00,2019/11/7 22:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 22:00,2019/11/7 23:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/7 23:00,2019/11/8 0:00,0,0,0,0,gentle breeze from the NW,cloudy,-1,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 0:00,2019/11/8 1:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 1:00,2019/11/8 2:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 2:00,2019/11/8 3:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 3:00,2019/11/8 4:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 4:00,2019/11/8 5:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 5:00,2019/11/8 6:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 6:00,2019/11/8 7:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 7:00,2019/11/8 8:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 8:00,2019/11/8 9:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 9:00,2019/11/8 10:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 10:00,2019/11/8 11:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 11:00,2019/11/8 12:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 12:00,2019/11/8 13:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 13:00,2019/11/8 14:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 14:00,2019/11/8 15:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 15:00,2019/11/8 16:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 16:00,2019/11/8 17:00,1,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 17:00,2019/11/8 18:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 18:00,2019/11/8 19:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 19:00,2019/11/8 20:00,0,0,0,0,light winds from the NW,sunny,2,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/8 20:00,2019/11/8 21:00,0,0,0,0,light winds from the NW,sunny,2,False
